1	5	0
2	5	0
3	9	0
4	9	0
5	5	0
6	5	0
7	10	0
8	9	0
9	9	0
10	8	0
11	6	0
12	6	0
13	5	0
14	5	0
15	5	0
16	9	0
17	10	0
18	9	0
19	8	0
20	5	0
21	9	0
22	1	0
23	9	0
24	8	0
25	10	0
26	8	0
27	5	0
28	5	0
29	9	0
30	5	0
31	9	0
32	9	0
33	5	0
34	9	0
35	8	0
36	3	0
37	5	0
38	3	0
39	9	0
40	5	0
41	5	0
42	5	0
43	5	0
44	8	0
45	5	0
46	3	0
47	8	0
48	5	0
49	5	0
50	8	0
51	9	0
52	8	0
53	5	0
54	6	0
55	10	0
56	9	0
57	8	0
58	7	0
59	8	0
60	5	0
61	9	0
62	10	0
63	5	0
64	8	0
65	5	0
66	5	0
67	5	0
68	8	0
69	9	0
70	9	0
71	9	0
72	8	0
73	9	0
74	9	0
75	8	0
76	9	0
77	5	0
78	9	0
79	9	0
80	5	0
81	9	0
82	5	0
83	8	0
84	10	0
85	8	0
86	9	0
87	9	0
88	5	0
89	9	0
90	9	0
91	6	0
92	5	0
93	3	0
94	5	0
95	3	0
96	5	0
97	5	0
98	6	0
99	6	0
100	9	0
101	5	0
102	10	0
103	5	0
104	9	0
105	9	0
106	9	0
107	10	0
108	8	0
109	10	0
110	9	0
111	5	0
112	5	0
113	8	0
114	8	0
115	9	0
116	9	0
117	9	0
118	5	0
119	10	0
120	5	0
121	1	1
122	8	0
123	5	0
124	8	0
125	3	0
126	9	0
127	8	0
128	8	0
129	5	0
130	9	0
131	5	0
132	5	0
133	8	0
134	9	0
135	8	0
136	2	0
137	5	0
138	5	0
139	9	0
140	3	0
141	9	0
142	6	0
143	3	0
144	9	0
145	8	0
146	5	0
147	9	0
148	4	0
149	6	0
150	10	0
151	10	0
152	5	0
153	5	0
154	9	0
155	9	0
156	5	0
157	6	0
158	5	0
159	3	0
160	9	0
161	5	0
162	9	0
163	1	0
164	9	0
165	5	0
166	5	0
167	10	0
168	9	0
169	5	0
170	5	0
171	5	0
172	8	0
173	5	0
174	9	0
175	10	0
176	8	0
177	9	0
178	9	0
179	9	0
180	3	0
181	9	0
182	8	0
183	8	0
184	8	0
185	9	0
186	3	0
187	9	0
188	9	0
189	10	0
190	9	0
191	5	0
192	9	0
193	9	0
194	10	0
195	5	0
196	10	0
197	8	0
198	5	0
199	8	0
200	3	0
201	9	0
202	9	0
203	9	0
