1	5	5
2	1	1
3	1	1
4	1	1
5	1	1
6	4	4
7	5	5
8	1	1
9	5	5
10	1	1
11	3	3
12	3	3
13	3	3
14	3	3
15	3	3
16	3	3
17	3	3
18	5	5
19	1	1
20	1	1
21	1	1
22	1	1
23	5	5
24	3	3
25	3	3
26	3	3
27	1	1
28	1	1
29	3	3
30	3	3
31	3	3
32	1	1
33	1	1
34	5	5
35	3	3
36	3	3
37	3	3
38	3	3
39	1	1
40	1	1
41	1	1
42	3	3
43	3	3
44	1	1
45	3	3
46	5	5
47	3	3
48	1	1
49	1	1
50	1	1
51	1	1
52	1	1
53	1	1
54	3	3
55	3	3
56	1	1
57	5	5
58	1	1
59	1	1
60	5	5
61	3	3
62	5	5
63	3	3
64	1	1
65	3	3
66	5	5
67	5	5
68	1	1
69	1	1
70	3	3
71	3	3
72	3	3
73	1	1
74	1	1
75	1	1
76	3	3
77	1	1
78	1	1
79	1	1
80	1	1
81	1	1
82	1	1
83	1	1
84	5	5
85	1	1
86	1	1
87	1	1
88	1	1
89	3	3
90	3	3
91	1	1
92	1	1
93	3	3
94	1	1
95	3	3
96	1	1
97	1	1
98	3	3
99	3	3
100	3	3
101	3	3
102	5	5
103	3	3
104	1	1
105	5	5
106	3	3
107	3	3
108	5	5
109	5	5
110	1	1
111	3	3
112	3	3
113	3	3
114	3	3
115	1	1
116	1	1
117	1	1
118	3	3
119	3	3
120	3	3
121	3	3
122	3	3
123	5	5
124	1	1
125	2	2
126	3	3
127	1	1
128	3	3
129	3	3
130	1	1
131	3	3
132	3	3
133	3	3
134	1	1
135	1	1
136	1	1
137	1	1
138	5	5
139	1	1
140	3	3
141	3	3
142	3	3
143	1	1
144	1	1
145	3	3
146	1	1
147	3	3
148	1	1
149	1	1
150	3	3
151	4	4
152	5	5
153	1	1
154	5	5
155	1	1
156	1	1
157	1	1
158	1	1
159	3	3
160	1	1
161	1	1
162	1	1
163	3	3
164	5	5
165	1	1
166	1	1
167	1	1
168	3	3
169	3	3
170	3	3
171	3	3
172	3	3
173	1	1
174	1	1
175	5	5
176	3	3
177	4	4
178	1	1
179	5	5
180	5	5
181	5	5
182	3	3
183	1	1
184	3	3
185	3	3
186	3	3
187	1	1
188	3	3
189	1	1
190	1	1
191	1	1
192	3	3
193	1	1
194	5	5
195	1	1
196	2	2
197	5	5
198	5	5
199	3	3
200	1	1
201	3	3
202	3	3
203	1	1
204	1	1
205	1	1
206	1	1
207	1	1
208	5	5
209	3	3
210	3	3
211	5	5
212	1	1
213	1	1
214	3	3
215	1	1
216	1	1
217	3	3
218	2	2
219	3	3
220	1	1
221	3	3
222	3	3
223	3	3
224	5	5
225	3	3
226	3	3
227	3	3
228	5	5
229	3	3
230	1	1
231	1	1
232	1	1
233	1	1
234	1	1
235	1	1
236	3	3
237	3	3
238	3	3
239	3	3
240	5	5
241	5	5
242	1	1
243	3	3
244	3	3
245	3	3
246	3	3
247	6	6
248	3	3
249	3	3
250	3	3
251	3	3
252	3	3
253	3	3
254	1	1
255	3	3
256	3	3
257	1	1
258	3	3
259	3	3
260	1	1
261	3	3
262	3	3
263	3	3
264	1	1
265	1	1
266	1	1
267	3	3
268	3	3
269	1	1
270	1	1
271	5	5
272	3	3
273	3	3
274	3	3
275	4	4
276	3	3
277	3	3
278	3	3
279	5	5
280	3	3
281	1	1
282	1	1
