1	1	0
2	1	0
3	7	0
4	3	0
5	4	0
6	3	0
7	7	0
8	1	0
9	4	0
10	1	0
11	7	0
12	7	0
13	7	0
14	3	0
15	1	0
16	1	0
17	1	0
18	1	0
19	7	0
20	3	0
21	7	0
22	1	0
23	4	0
24	6	0
25	3	0
26	3	0
27	1	0
28	4	0
29	4	0
30	4	0
31	2	0
32	3	0
33	3	0
34	4	0
35	3	0
36	7	0
37	3	0
38	7	0
39	1	0
40	3	0
41	1	0
42	3	0
43	3	0
44	3	0
45	3	0
46	1	0
47	4	0
48	3	0
49	2	0
50	3	0
51	7	0
52	4	0
53	1	0
54	4	0
55	1	0
56	3	0
57	1	0
58	3	0
59	1	0
60	2	0
61	3	0
62	3	0
63	3	0
64	4	0
65	4	0
66	7	0
67	1	0
68	4	0
69	1	0
70	1	0
71	1	0
72	1	0
73	1	0
74	3	0
75	3	0
76	1	0
77	1	0
78	3	0
79	1	0
80	1	0
81	6	0
82	1	0
83	1	0
84	7	0
85	1	0
86	1	0
87	5	0
88	7	0
89	1	0
90	4	0
91	7	0
92	3	0
93	4	0
94	7	0
95	1	0
96	4	0
97	6	0
98	7	0
99	7	0
100	1	0
101	3	0
102	3	0
103	1	0
104	1	0
105	7	0
106	7	0
107	7	0
108	6	0
109	7	0
110	7	0
111	4	0
112	7	0
113	4	0
114	7	0
115	1	0
116	4	0
117	1	0
118	4	0
119	4	0
120	1	0
121	1	0
122	1	0
123	4	0
124	4	0
125	1	0
126	7	0
127	4	0
128	1	0
129	4	0
130	3	0
131	3	0
132	3	0
133	7	0
134	5	0
135	1	0
136	1	0
137	7	0
138	1	0
139	7	0
140	4	0
141	1	0
142	3	0
143	3	0
144	7	0
145	1	0
146	7	0
147	1	0
148	1	0
149	7	0
150	4	0
151	3	0
152	4	0
153	7	0
154	7	0
155	4	0
156	4	0
157	4	0
158	1	0
159	1	0
160	7	0
161	1	0
162	4	0
163	1	0
164	1	0
165	7	0
166	1	0
167	4	0
168	1	0
169	8	0
170	3	0
171	1	0
172	7	0
173	1	0
174	1	0
175	1	0
176	7	0
177	1	0
178	1	0
179	1	0
180	7	0
181	1	0
182	3	0
183	4	0
184	4	0
185	1	0
186	3	0
187	1	0
188	7	0
189	7	0
190	7	0
191	1	0
192	4	0
193	4	0
194	1	0
195	4	0
196	1	0
197	4	0
198	3	0
199	4	0
200	1	0
201	1	0
202	1	0
203	4	0
