1	5	0
2	1	0
3	2	0
4	1	0
5	2	0
6	5	0
7	5	0
8	1	0
9	5	0
10	1	0
11	5	0
12	1	0
13	5	0
14	1	0
15	1	0
16	1	0
17	4	0
18	1	0
19	5	0
20	5	0
21	5	5
22	1	0
23	1	0
24	5	0
25	1	0
26	5	0
27	5	0
28	1	0
29	4	0
30	2	0
31	1	0
32	5	0
33	1	0
34	1	0
35	1	1
36	1	1
37	5	0
38	5	0
39	5	0
40	5	0
41	1	0
42	5	0
43	1	0
44	1	0
45	5	0
46	5	0
47	2	0
48	3	0
49	1	0
50	1	0
51	5	0
52	5	0
53	1	0
54	5	0
55	5	0
56	1	0
57	5	0
58	1	0
59	1	0
60	4	0
61	1	0
62	5	0
63	5	0
64	1	0
65	2	0
66	5	0
67	5	0
68	5	0
69	1	0
70	5	0
71	4	0
72	1	0
73	5	0
74	5	5
75	1	0
76	5	0
77	5	0
78	5	0
79	5	0
80	1	0
81	5	0
82	5	0
83	5	0
84	1	0
85	5	0
86	1	0
87	5	0
88	1	0
89	1	0
90	1	0
91	5	0
92	2	0
93	1	0
94	5	0
95	5	0
96	1	0
97	4	0
98	4	0
99	1	0
100	1	0
101	1	0
102	5	0
103	1	0
104	5	0
105	1	0
106	2	0
107	1	0
108	1	0
109	1	0
110	1	0
111	4	0
112	1	0
113	5	0
114	1	0
115	1	0
116	5	0
117	4	0
118	1	0
119	3	0
120	1	0
121	1	0
122	1	0
123	1	0
124	1	0
125	1	0
126	1	0
127	1	0
128	1	0
129	5	0
130	1	0
131	5	0
132	1	0
133	5	0
134	5	0
135	5	0
136	1	0
137	1	0
138	5	0
139	1	0
140	2	0
141	2	0
142	5	0
143	1	0
144	1	0
145	5	0
146	1	0
147	5	0
148	5	0
149	1	0
150	4	0
151	5	0
152	5	0
153	5	0
154	5	0
155	5	0
156	5	0
157	1	0
158	1	0
159	2	0
160	5	0
161	5	0
162	1	0
163	1	0
164	5	0
165	1	0
166	5	0
167	1	0
168	1	0
169	1	0
170	1	0
171	1	0
172	5	0
173	2	0
174	5	0
175	1	0
176	3	0
177	1	0
178	1	0
179	5	0
180	1	0
181	5	0
182	1	0
183	1	0
184	1	0
185	1	0
186	5	0
187	5	0
188	5	0
189	2	0
190	1	0
191	1	0
192	1	0
193	1	0
194	1	0
195	1	0
196	1	0
197	1	0
198	1	0
199	5	0
200	5	0
201	1	0
202	1	0
203	5	0
204	5	0
205	5	0
206	5	0
207	5	0
208	1	0
209	5	0
210	4	0
211	5	0
212	5	0
213	5	0
214	5	0
215	5	0
216	1	0
217	1	0
218	1	0
219	1	0
220	1	0
221	1	0
222	1	0
223	5	0
224	1	0
225	1	0
226	1	0
227	5	0
228	1	0
229	1	0
230	2	0
231	5	0
232	5	0
233	4	0
234	5	0
235	2	0
236	1	0
237	1	0
238	4	0
239	5	0
240	1	0
241	1	0
242	1	0
243	5	0
244	1	0
245	1	0
246	1	0
247	1	0
248	1	0
249	1	0
250	1	0
251	1	0
252	1	0
253	1	0
254	1	0
255	4	0
256	1	0
257	1	0
258	1	0
259	1	0
260	1	0
261	4	0
262	1	0
263	1	0
264	1	0
265	1	0
266	1	0
267	1	0
268	5	0
269	4	0
270	5	0
271	4	0
272	1	0
273	4	0
274	4	0
275	1	0
276	5	0
277	1	0
278	1	0
279	1	0
280	5	5
281	1	0
282	2	0
283	5	0
284	5	0
285	4	0
286	5	0
287	5	0
288	5	0
289	1	0
290	1	0
291	1	0
292	1	0
293	1	0
294	5	0
295	5	0
296	5	0
297	2	0
298	5	0
299	5	0
300	5	0
301	1	0
302	5	0
303	5	0
304	1	0
305	5	0
306	5	0
307	1	0
308	5	0
309	1	0
310	1	0
311	1	0
312	5	0
313	1	0
314	5	0
315	5	0
316	1	0
317	1	0
318	5	0
319	5	0
320	1	0
321	1	0
322	1	0
323	5	0
324	5	0
325	1	0
326	4	0
327	1	0
328	5	0
329	5	0
330	1	0
331	5	0
332	1	0
333	5	0
334	5	0
335	5	0
336	1	0
337	3	0
338	5	0
339	1	0
340	1	0
341	5	0
342	5	0
343	5	0
344	5	0
345	1	0
346	1	0
347	5	0
348	1	0
349	1	0
350	5	0
351	4	0
352	5	0
353	5	0
354	1	0
355	3	0
356	1	0
357	5	0
358	1	0
359	1	0
360	2	0
361	1	0
362	5	0
363	1	0
364	4	0
