1	9	9
2	3	3
3	7	7
4	7	7
5	3	3
6	4	4
7	9	9
8	9	9
9	7	7
10	10	10
11	3	3
12	7	7
13	3	3
14	4	4
15	3	3
16	5	5
17	9	9
18	3	3
19	9	9
20	5	5
21	3	3
22	3	3
23	3	3
24	3	3
25	9	9
26	9	9
27	5	5
28	9	9
29	3	3
30	9	9
31	9	9
32	3	3
33	9	9
34	6	6
35	9	9
36	3	3
37	3	3
38	9	9
39	9	9
40	9	9
41	7	7
42	9	9
43	3	3
44	7	7
45	3	3
46	3	3
47	3	3
48	9	9
49	1	1
50	3	3
51	3	3
52	10	10
53	3	3
54	9	9
55	9	9
56	3	3
57	9	9
58	7	7
59	9	9
60	9	9
61	10	10
62	9	9
63	9	9
64	3	3
65	10	10
66	9	9
67	9	9
68	6	6
69	9	9
70	7	7
71	9	9
72	7	7
73	9	9
74	7	7
75	7	7
76	3	3
77	9	9
78	6	6
79	3	3
80	9	9
81	3	3
82	3	3
83	9	9
84	3	3
85	9	9
86	9	9
87	7	7
88	9	9
89	9	9
90	3	3
91	9	9
92	9	9
93	3	3
94	10	10
95	9	9
96	7	7
97	6	6
98	5	5
99	5	5
100	9	9
101	5	5
102	3	3
103	3	3
104	2	2
105	5	5
106	9	9
107	3	3
108	9	9
109	3	3
110	3	3
111	9	9
112	7	7
113	9	9
114	7	7
115	3	3
116	3	3
117	3	3
118	3	3
119	9	9
120	3	3
121	7	7
122	9	9
123	9	9
124	9	9
125	3	3
126	4	4
127	9	9
128	6	6
129	1	1
130	3	3
131	3	3
132	3	3
133	3	3
134	9	9
135	9	9
136	3	3
137	5	5
138	9	9
139	9	9
140	9	9
141	3	3
142	3	3
143	3	3
144	3	3
145	9	9
146	9	9
147	3	3
148	9	9
149	4	4
150	9	9
151	3	3
152	10	10
153	9	9
154	3	3
155	5	5
156	3	3
157	3	3
158	7	7
159	3	3
160	3	3
161	9	9
162	3	3
163	3	3
164	9	9
165	7	7
166	3	3
167	9	9
168	5	5
169	8	8
170	3	3
171	3	3
172	7	7
173	9	9
174	9	9
175	7	7
176	9	9
177	9	9
178	10	10
179	3	3
180	3	3
181	9	9
182	3	3
183	3	3
184	7	7
185	9	9
186	3	3
187	2	2
188	3	3
189	3	3
190	9	9
191	9	9
192	5	5
193	9	9
194	3	3
195	3	3
196	3	3
197	3	3
198	3	3
199	3	3
200	9	9
201	9	9
202	3	3
203	3	3
204	5	5
205	9	9
206	9	9
207	9	9
208	3	3
209	3	3
210	5	5
211	3	3
212	8	8
213	3	3
214	9	9
215	3	3
216	3	3
217	9	9
218	3	3
219	9	9
220	3	3
221	3	3
222	5	5
223	9	9
224	3	3
225	10	10
226	5	5
227	9	9
228	9	9
229	9	9
230	5	5
231	3	3
232	9	9
233	9	9
234	9	9
235	5	5
236	3	3
237	5	5
238	4	4
239	5	5
240	9	9
241	3	3
242	3	3
243	9	9
244	3	3
245	9	9
246	1	1
247	9	9
248	7	7
249	10	10
250	3	3
251	3	3
252	7	7
253	4	4
254	9	9
255	3	3
256	7	7
257	9	9
258	9	9
259	9	9
260	9	9
261	3	3
262	2	2
263	9	9
264	9	9
265	4	4
266	9	9
267	2	2
268	9	9
269	10	10
270	3	3
271	7	7
272	9	9
273	10	10
274	9	9
275	9	9
276	10	10
277	9	9
278	9	9
279	10	10
280	4	4
281	4	4
282	9	9
283	9	9
284	9	9
285	3	3
286	9	9
287	7	7
288	9	9
289	9	9
290	5	5
291	9	9
292	7	7
293	3	3
294	9	9
295	3	3
296	3	3
297	10	10
298	9	9
299	3	3
300	3	3
301	9	9
302	3	3
303	3	3
304	7	7
305	3	3
306	3	3
307	3	3
308	3	3
309	7	7
310	9	9
311	4	4
312	4	4
313	9	9
314	8	8
315	9	9
316	9	9
317	5	5
318	6	6
319	4	4
320	3	3
321	9	9
322	5	5
323	9	9
324	9	9
325	6	6
326	3	3
327	4	4
328	3	3
329	3	3
330	3	3
331	3	3
332	9	9
333	3	3
334	3	3
335	7	7
336	3	3
337	10	10
338	9	9
339	3	3
340	3	3
341	3	3
342	7	7
343	3	3
344	3	3
345	1	1
346	9	9
347	3	3
348	7	7
349	3	3
350	3	3
351	9	9
352	9	9
353	9	9
354	7	7
355	3	3
356	8	8
357	3	3
358	7	7
359	10	10
360	3	3
361	9	9
362	3	3
363	3	3
364	3	3
365	10	10
366	3	3
367	9	9
368	9	9
369	9	9
370	3	3
371	3	3
372	3	3
373	3	3
374	9	9
375	9	9
376	3	3
377	7	7
378	3	3
379	3	3
380	9	9
381	7	7
382	3	3
383	9	9
384	9	9
385	10	10
386	9	9
387	3	3
388	7	7
389	3	3
390	9	9
391	7	7
392	3	3
393	3	3
394	3	3
395	9	9
396	9	9
397	7	7
398	3	3
399	9	9
400	9	9
401	9	9
402	3	3
403	3	3
404	3	3
405	9	9
406	9	9
407	9	9
408	9	9
409	5	5
410	9	9
411	3	3
412	4	4
413	8	8
414	9	9
415	10	10
416	3	3
417	3	3
418	9	9
419	9	9
420	3	3
421	9	9
422	3	3
423	9	9
424	9	9
425	9	9
426	5	5
427	9	9
428	3	3
429	9	9
430	3	3
431	4	4
432	3	3
433	10	10
434	3	3
435	9	9
436	5	5
437	3	3
438	7	7
439	9	9
440	9	9
441	3	3
442	8	8
443	9	9
444	10	10
445	3	3
446	3	3
447	3	3
448	5	5
449	8	8
450	4	4
451	2	2
452	1	1
453	10	10
454	9	9
455	3	3
456	3	3
457	9	9
458	7	7
459	7	7
460	3	3
461	3	3
462	3	3
463	4	4
464	9	9
465	4	4
466	9	9
467	9	9
468	3	3
469	7	7
470	9	9
471	4	4
472	10	10
473	3	3
474	3	3
475	7	7
476	9	9
477	9	9
478	3	3
